,original_session_id_hash,session_id_hash,is_purchased-last,product_url_id_list-0,product_url_id_list-1,product_url_id_list-2,product_url_id_list-3,product_url_id_list-4,event_type_list-0,event_type_list-1,event_type_list-2,event_type_list-3,event_type_list-4,product_action_list-0,product_action_list-1,product_action_list-2,product_action_list-3,product_action_list-4,category_list-0,category_list-1,category_list-2,category_list-3,category_list-4,price_list-0,price_list-1,price_list-2,price_list-3,price_list-4,relative_price_list-0,relative_price_list-1,relative_price_list-2,relative_price_list-3,relative_price_list-4,add_product_id,add_nb_interactions,add_has_been_detailed,add_has_been_removed,add_has_been_searched,add_has_been_clicked,add_category_hash,add_price,add_relative_price,session_length,nb_unique_interactions,nb_queries
5216,aaff017eeb73233f86b4189f5ce13270d8364916939573a61b9dd0f6ac9fbd28,7201,1,5,111.0,7.0,21.0,296.0,2,2.0,2.0,1.0,2.0,4,6.0,6.0,1.0,6.0,0,4.0,0.0,0.0,4.0,0,3.0,0.0,0.0,1.0,0.001144321635365486,0.8603140711784363,0.001144321635365486,0.001144321635365486,0.8603140711784363,296,3,1,0,0,1,4,1,0.8603140711784363,87,22,0.0
5217,ad8f66fc18bb08f39d00de0d9587c2d4561006bed89d81ffa2b270028c662f98,7202,0,141,1586.0,28986.0,6303.0,1586.0,2,1.0,1.0,2.0,1.0,2,1.0,1.0,2.0,1.0,4,0.0,0.0,4.0,0.0,1,0.0,0.0,6.0,0.0,0.8603140711784363,0.001144321635365486,0.001144321635365486,0.8603140711784363,0.001144321635365486,2947,2,1,0,0,1,4,3,0.8603140711784363,87,40,0.0
5218,af54d2d6ada00fff3fc6f08ca457d7b117a6b8f52e991de9eecb6f4e9c9b4489,7203,1,2,3.0,3307.0,549.0,21.0,1,1.0,2.0,2.0,1.0,1,1.0,6.0,6.0,1.0,0,0.0,2.0,2.0,0.0,0,0.0,5.0,5.0,0.0,0.001144321635365486,0.001144321635365486,1.1504288911819458,1.1504288911819458,0.001144321635365486,549,17,1,0,0,1,2,5,1.1504288911819458,87,19,0.0
5219,b166c6c2bb074081a3a5a6c99f67c1754fa7a1766ce2059a5f502d5ef07bd564,7204,0,10088,11503.0,1749.0,1702.0,381.0,2,1.0,2.0,2.0,2.0,2,1.0,2.0,2.0,2.0,2,0.0,2.0,2.0,2.0,1,0.0,4.0,4.0,4.0,1.1504288911819458,0.001144321635365486,1.1504288911819458,1.1504288911819458,1.1504288911819458,381,8,1,0,0,1,2,4,1.1504288911819458,31,15,0.0
5220,b19f4a0d830cd1fc0504440b046bdd195391183d7f383d46ea6d9fa1f8a351b7,7205,0,2,92160.0,5.0,5.0,2.0,1,2.0,2.0,2.0,1.0,1,4.0,4.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,3928,1,1,0,0,0,4,2,0.8603140711784363,87,40,0.0
5221,b1c64740939ec66c39c80a63d5e874be9987f17e227e690fd1ee6872d802f193,7206,1,15,7095.0,1154.0,1159.0,7.0,2,2.0,2.0,2.0,2.0,6,6.0,6.0,6.0,6.0,0,4.0,5.0,7.0,0.0,0,4.0,5.0,3.0,0.0,0.001144321635365486,0.8603140711784363,-1.565448760986328,2.3113999366760254,0.001144321635365486,1154,3,1,0,0,1,5,5,-1.565448760986328,87,36,0.0
5222,b2397323a311f0d9a86ed086c2ab35b94d73a0a3a280ea7d6608786954774fe6,7207,0,8195,33552.0,4134.0,24611.0,4134.0,2,1.0,2.0,1.0,2.0,2,1.0,2.0,1.0,3.0,42,0.0,42.0,0.0,42.0,5,0.0,7.0,0.0,7.0,0.14659196138381958,0.001144321635365486,0.14659196138381958,0.001144321635365486,0.14659196138381958,4134,2,1,0,0,1,42,7,0.14659196138381958,87,46,0.0
5223,b5c158279e70d9039a40846756aac724266a9b7f2b7dbd6cd5e038281b7eec48,7208,0,6483,6483.0,44656.0,14996.0,2405.0,1,1.0,2.0,1.0,2.0,1,1.0,2.0,1.0,2.0,0,0.0,43.0,0.0,7.0,0,0.0,9.0,0.0,1.0,0.001144321635365486,0.001144321635365486,-2.546103477478028,0.001144321635365486,2.3113999366760254,3341,2,1,0,0,1,1,4,0.001144321635365486,12,10,0.0
5224,b5ef4fb13b667183f3422ac486ac0addc1ae776ef213d4164734c0985742e118,7209,1,2999,3.0,2999.0,21.0,1172.0,2,1.0,2.0,1.0,2.0,2,1.0,6.0,1.0,6.0,1,0.0,1.0,0.0,1.0,6,0.0,6.0,0.0,4.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,43,5,1,0,0,1,1,4,0.001144321635365486,87,36,4.0
5225,b61294799654ada9c1d0e21be8aab6c03e9b3527cb649c62765c97cd5bf274ce,7210,1,3,8.0,8.0,14502.0,4352.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,6.0,6.0,0,0.0,0.0,6.0,6.0,0,0.0,0.0,10.0,8.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,-3.0622828006744385,-3.0622828006744385,4352,3,1,0,0,1,6,8,-3.0622828006744385,87,59,2.0
5226,b9ba6dc62c81d440892a096bc4a694253a03e930c458dfcbdd0e548ce047fed0,7211,0,2,5.0,2.0,6.0,2.0,1,2.0,1.0,1.0,1.0,1,4.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,959,2,1,0,0,1,4,3,0.8603140711784363,15,7,0.0
5227,b9e287078296e9ab5648d08482fed97070c0ee12860b5d107fe348a380118960,7212,1,19989,3190.0,19989.0,23444.0,56964.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,4.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.001144321635365486,0.8603140711784363,0.001144321635365486,0.001144321635365486,0.001144321635365486,1396,2,1,0,0,1,4,4,0.8603140711784363,17,11,0.0
5228,bcdd76782e46c11e0c28ce16329f507739a7d21b4d63f6ebbc9da726dfcb1ced,7213,0,54863,22594.0,54863.0,17791.0,7281.0,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,0,3.0,0.0,3.0,3.0,0,5.0,0.0,7.0,7.0,0.001144321635365486,-1.4949429035186768,0.001144321635365486,-1.4949429035186768,-1.4949429035186768,1614,3,1,0,0,1,3,5,-1.4949429035186768,44,32,0.0
5229,bf36ae3b09cfbea3e6317b0efc9a8c207b4b66f441d8a9048bcc04ab9ac0135a,7214,0,12,155.0,77.0,100529.0,77.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,173,6,1,0,0,1,1,6,0.001144321635365486,84,38,0.0
5230,c09f804ad90a1089020627100ba5bd8738f52af81c85151ce1cce0a28a431ada,7215,0,7905,2878.0,4369.0,137.0,137.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,3.0,0,0.0,0.0,2.0,2.0,0,0.0,0.0,1.0,1.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.1504288911819458,1.1504288911819458,606,2,1,0,0,1,2,1,1.1504288911819458,87,27,0.0
5231,c0cfa98f2eed11d9e7c8559af89697bee9a824a8088a89d870078e04bcdbd76e,7216,0,5,2.0,392.0,5.0,2.0,2,1.0,1.0,2.0,1.0,4,1.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,8975,2,1,0,0,1,45,4,0.1933177411556244,87,46,0.0
5232,c0edf5f386584493ef92d75913d5b3af3562ffb56430912187735056a475463b,7217,1,1406,1406.0,3683.0,3683.0,991.0,1,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,22.0,0,0.0,0.0,0.0,3.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2.9918329715728764,953,4,1,0,0,1,17,3,2.677468061447144,26,11,0.0
5233,c108d5b9fa88e9c9125bc49f7da403ff4acb4e399209c4632ffa218c8960315a,7218,0,3003,5.0,3003.0,5.0,2.0,2,2.0,2.0,2.0,1.0,2,4.0,3.0,4.0,1.0,4,0.0,4.0,0.0,0.0,3,0.0,3.0,0.0,0.0,0.8603140711784363,0.001144321635365486,0.8603140711784363,0.001144321635365486,0.001144321635365486,273,3,1,0,0,1,10,1,-0.15017811954021454,87,44,0.0
5234,c10a6813ecf8b3c044b7d1faadc7c50c576549e556d399d55dc3a13c89d4343c,7219,0,1288,263.0,9191.0,2310.0,263.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,0,0.0,0.0,2.0,0.0,0,0.0,0.0,5.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.1504288911819458,0.001144321635365486,17,9,1,0,0,1,2,4,1.1504288911819458,48,17,0.0
5235,c2819a95266d21b0122893ed556e53ecd38385b1f4274ca6e41a7d6691fc3c2e,7220,1,11,28.0,9951.0,159.0,7.0,2,2.0,2.0,2.0,2.0,4,6.0,6.0,6.0,6.0,0,29.0,30.0,4.0,0.0,0,10.0,1.0,7.0,0.0,0.001144321635365486,-1.4949501752853394,2.6308209896087646,0.8603140711784363,0.001144321635365486,9951,8,1,0,0,1,30,1,2.6308209896087646,87,28,0.0
5236,c5412e971fc0d9b486b5172766d34dd74bff4e00d020d9c3e48ae5eae9b7ea83,7221,0,5323,2.0,128035.0,2.0,3.0,2,1.0,2.0,1.0,1.0,2,1.0,4.0,1.0,1.0,11,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,-0.6100054979324341,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,5323,3,1,0,0,1,11,6,-0.6100054979324341,27,15,1.0
5237,c660c05c21f94822f6e0d37b623fd58ba4a61d7fb30859a30578ad0762080516,7222,0,3611,658.0,9212.0,658.0,3611.0,1,2.0,1.0,2.0,1.0,1,2.0,1.0,3.0,1.0,0,1.0,0.0,1.0,0.0,0,4.0,0.0,4.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,7454,2,1,0,0,1,3,9,-1.4949429035186768,87,51,0.0
5238,c7907778d3d9a24fbdce6f9afb81bc8f6a518d58c2392744184614452e3ce90e,7223,0,5,1104.0,5.0,11.0,2.0,2,2.0,2.0,2.0,1.0,4,3.0,4.0,4.0,1.0,0,30.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.001144321635365486,2.6308209896087646,0.001144321635365486,0.001144321635365486,0.001144321635365486,7381,5,1,0,0,1,10,3,-0.15017811954021454,87,31,0.0
5239,c85b618267fdb1908eeb434f15539aa1dc380130cf0dbb9ccb2925f517ef5fea,7224,0,2,2.0,2.0,48066.0,2.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,273,4,1,0,0,1,10,1,-0.15017811954021454,87,33,6.0
5240,c8bc35e00c831ceef90e276a5205648ce49259aa787768f20bd87cee52c18006,7225,0,445,5.0,2.0,392.0,6.0,2,2.0,1.0,1.0,1.0,3,4.0,1.0,1.0,1.0,22,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,2.9918329715728764,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,146,2,1,0,0,1,22,3,2.9918329715728764,87,55,0.0
5241,c93b72983f6da5dfb0c20934b8b632c6e4b062dcda5a7898829fc2102ff0c68e,7226,0,6647,2.0,6055.0,19963.0,12041.0,2,1.0,2.0,1.0,2.0,2,1.0,2.0,1.0,2.0,22,0.0,23.0,0.0,23.0,3,0.0,1.0,0.0,2.0,2.9918329715728764,0.001144321635365486,0.319285124540329,0.001144321635365486,0.319285124540329,6055,6,1,0,0,1,23,1,0.319285124540329,26,16,0.0
5242,cbd11a886587f8113ebd3926aebb602973403ab22d81d32e87acb1cc7f5c10b1,7227,0,1786,7640.0,20768.0,12961.0,968.0,2,2.0,1.0,1.0,2.0,2,2.0,1.0,1.0,2.0,1,1.0,0.0,0.0,1.0,4,2.0,0.0,0.0,4.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2181,4,1,0,0,1,1,5,0.001144321635365486,34,25,0.0
5243,cc22367e2d88650a6c58e5dd02c3afd5ca9a6e21d31cc0aa564cc24fbedb814b,7228,0,21932,379.0,21932.0,4594.0,379.0,1,2.0,1.0,2.0,2.0,1,2.0,1.0,2.0,2.0,0,1.0,0.0,1.0,1.0,0,4.0,0.0,4.0,4.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,379,8,1,0,0,1,1,4,0.001144321635365486,21,6,1.0
5244,cdadc08046230cbb142164c078738c52a0584aa7bf235ecdd721e039ddf8d451,7229,0,22,167.0,22.0,6.0,2.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,1.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,1192,3,1,0,0,1,2,2,1.1504288911819458,87,44,3.0
5245,cecdab4b1c2e0ad6bfc2677bce04f7a876a31037df579d949a38723b561bbcb3,7230,0,1219,8555.0,1078.0,7141.0,2.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,310,3,1,0,0,1,9,7,-2.842440366744995,87,48,1.0
5246,d03720018939050538be7fb3d62f1b1dd4890eabc3a3e785b2aefc68bc7aafe5,7231,0,3,3.0,252.0,6254.0,3881.0,1,1.0,2.0,1.0,1.0,1,1.0,2.0,1.0,1.0,0,0.0,4.0,0.0,0.0,0,0.0,3.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.8603140711784363,0.001144321635365486,0.001144321635365486,252,9,1,0,0,1,4,3,0.8603140711784363,87,24,3.0
5247,d175b4b5b8b12fb571e02722456f023810fb3e96c89da60e385b0217bb0d1947,7232,0,5,2.0,11.0,5.0,3.0,2,1.0,2.0,2.0,1.0,4,1.0,4.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,898,3,1,1,0,0,30,1,2.6308209896087646,87,14,1.0
5248,a91cc7f81a039106e8def008c183c1bb222975c522899c30864dc5342594d8e3,73569,0,975,211.0,18182.0,1750.0,16815.0,2,1.0,2.0,2.0,1.0,2,1.0,2.0,2.0,1.0,8,0.0,8.0,8.0,0.0,3,0.0,3.0,3.0,0.0,2.489870548248291,0.001144321635365486,2.489870548248291,2.489870548248291,0.001144321635365486,9511,2,1,0,0,1,8,3,2.489870548248291,25,23,0.0
5249,a95d8d5d520d181b135cc0bc5a358f2d0bdde99a04076d35250d7b847e23d684,73570,0,65,33.0,65.0,2198.0,51736.0,1,1.0,1.0,2.0,1.0,1,1.0,1.0,2.0,1.0,0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,1153,4,1,0,0,1,56,2,2.2635631561279297,25,12,0.0
5250,a97019565f63faa3d2e96064acaeac6520efde0a483d870c0e859f388915b6ad,73571,0,3107,5703.0,22293.0,3107.0,3357.0,1,2.0,1.0,1.0,2.0,1,2.0,1.0,1.0,2.0,0,7.0,0.0,0.0,7.0,0,2.0,0.0,0.0,2.0,0.001144321635365486,2.3113999366760254,0.001144321635365486,0.001144321635365486,2.3113999366760254,25416,2,1,0,0,1,3,6,-1.4949429035186768,22,12,0.0
5251,a97ad55d181ce2bd2737ab4149835147cbd545a2985d6ad7d3ba2bc4b4d5a443,73572,0,27,165.0,8372.0,22691.0,192.0,1,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,2.0,0,0.0,0.0,0.0,13.0,0,0.0,0.0,0.0,4.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,1.686232328414917,1084,4,1,0,0,1,2,1,1.1504288911819458,21,14,0.0
5252,a97dac583e8ea38dea9d920d8babad2b477a86eed21156154db23e59703977ba,73573,0,513,513.0,22783.0,9044.0,9044.0,1,1.0,1.0,2.0,2.0,1,1.0,1.0,2.0,3.0,0,0.0,0.0,1.0,1.0,0,0.0,0.0,5.0,5.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,3088,2,1,0,0,1,1,5,0.001144321635365486,25,15,0.0
5253,a9947df3efc7e78118c025cd146c89a3c628528269142bc722e68b843f182efe,73574,0,2,92808.0,2.0,6.0,1190.0,1,2.0,1.0,1.0,1.0,1,4.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,340,5,1,0,0,1,1,5,0.001144321635365486,25,9,0.0
5254,a9978d8144306a9f58dcd4f5cc593d238348999f8a13a6d58c14fc8f5cf249c2,73575,0,39383,1156.0,338.0,10727.0,338.0,1,2.0,2.0,1.0,2.0,1,2.0,2.0,1.0,2.0,0,21.0,21.0,0.0,21.0,0,1.0,2.0,0.0,2.0,0.001144321635365486,2.9394919872283936,2.9394919872283936,0.001144321635365486,2.9394919872283936,338,4,1,1,0,1,21,2,2.9394919872283936,19,10,3.0
5255,a998b5790f72a64f6e877e7e279e8660a80a656028cea35d1d1359bb27f77349,73576,1,3,12.0,3.0,12.0,2.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,269,4,1,0,0,1,1,4,0.001144321635365486,21,11,0.0
5256,a9b0ddff2e91cf8c8d1bef6b71b0b6126ad0dd637ce535500d09537f9c35d17e,73577,1,57,2.0,3.0,21.0,57.0,2,1.0,1.0,1.0,2.0,3,1.0,1.0,1.0,6.0,1,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,57,4,1,0,0,0,1,1,0.001144321635365486,25,9,1.0
5257,a9f65e210d58830a3299b64a8e2418d291102695ba93ae63cbcf72c0d611182a,73578,0,557,3.0,3.0,12.0,146386.0,2,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,12,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.7211117744445801,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,557,4,1,0,0,1,12,2,0.7211117744445801,25,12,1.0
5258,aa07c7b71eab5f6422df14856aa87d9359bbeb6c26d4268be278fff0f1ce302c,73579,0,4165,18557.0,4.0,344.0,4.0,2,1.0,1.0,2.0,1.0,2,1.0,1.0,2.0,1.0,3,0.0,0.0,3.0,0.0,5,0.0,0.0,5.0,0.0,-1.4949429035186768,0.001144321635365486,0.001144321635365486,-1.4949429035186768,0.001144321635365486,848,2,1,0,0,1,3,5,-1.4949429035186768,25,13,2.0
5259,aa0ba9b2e4f3da0b7a616eab3d2c00d3d195a742d70670d4e259012f44caecaf,73580,0,3603,1989.0,23922.0,23922.0,1989.0,2,1.0,2.0,2.0,1.0,2,1.0,2.0,3.0,1.0,27,0.0,36.0,36.0,0.0,9,0.0,9.0,9.0,0.0,-1.4269895553588867,0.001144321635365486,-4.148627758026123,-4.148627758026123,0.001144321635365486,2396,2,1,0,0,1,6,9,-3.0622828006744385,25,16,0.0
5260,aa2a2af64d349d5a62d9c7a4a70ee1bebec7c21f80ae9f8cdc4c1fba9680c775,73581,0,11254,1388.0,1388.0,22.0,880.0,1,2.0,2.0,1.0,2.0,1,2.0,3.0,1.0,2.0,0,19.0,19.0,0.0,7.0,0,1.0,1.0,0.0,3.0,0.001144321635365486,2.0382912158966064,2.0382912158966064,0.001144321635365486,2.3113999366760254,1388,5,1,0,0,1,19,1,2.0382912158966064,25,12,0.0
5261,aa2d4a6832a047a4b7c7a11034db7822793766a1028dae9cbd6d50cde485ead9,73582,0,2555,3.0,2.0,68547.0,2.0,2,1.0,1.0,2.0,1.0,3,1.0,1.0,4.0,1.0,5,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,-1.565448760986328,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,904,3,1,0,0,1,5,6,-1.565448760986328,25,14,0.0
5262,aa4f7168ef1c1e9c4d621afbd9807f7e9268bde7fe77d9380ffc2ad60b2ad5a9,73583,0,1111,7253.0,1111.0,66.0,468.0,2,1.0,2.0,1.0,1.0,2,1.0,2.0,1.0,1.0,19,0.0,19.0,0.0,0.0,1,0.0,1.0,0.0,0.0,2.0382912158966064,0.001144321635365486,2.0382912158966064,0.001144321635365486,0.001144321635365486,404,1,1,0,0,0,7,2,2.3113999366760254,25,13,0.0
5263,aa7012bbb9df53381f7a061d2f98e228ca507fe6c7f84efe601361c9b3182317,73584,0,24594,4574.0,7802.0,7802.0,5019.0,1,2.0,2.0,2.0,2.0,1,2.0,2.0,3.0,2.0,0,11.0,11.0,11.0,11.0,0,6.0,5.0,5.0,1.0,0.001144321635365486,-0.6100054979324341,-0.6100054979324341,-0.6100054979324341,-0.6100054979324341,7802,2,1,0,0,1,11,5,-0.6100054979324341,25,19,0.0
5264,aa9320108684c7f5e4c7fb3dd53f3734e752d7ab44fcf4112c5ec39394c31736,73585,0,50,50.0,3.0,50.0,2.0,2,2.0,1.0,2.0,1.0,2,3.0,1.0,2.0,1.0,7,7.0,0.0,7.0,0.0,2,2.0,0.0,2.0,0.0,2.3113999366760254,2.3113999366760254,0.001144321635365486,2.3113999366760254,0.001144321635365486,50,9,1,0,0,1,7,2,2.3113999366760254,25,8,0.0
5265,aa996a49ae756747847dc50105529d6c60834c430d6995ba9ef8a7ea2ba9b40c,73586,0,2805,2805.0,3.0,8.0,3.0,2,2.0,1.0,1.0,1.0,2,3.0,1.0,1.0,1.0,5,5.0,0.0,0.0,0.0,6,6.0,0.0,0.0,0.0,-1.565448760986328,-1.565448760986328,0.001144321635365486,0.001144321635365486,0.001144321635365486,2805,3,1,0,0,1,5,6,-1.565448760986328,25,13,2.0
5266,aaca85de492422701cffe08fed69d16d02e7812bc500b5c8ad69a1c39055df9f,73587,0,32,32.0,341.0,32.0,1595.0,2,2.0,1.0,2.0,1.0,2,2.0,1.0,2.0,1.0,1,1.0,0.0,1.0,0.0,4,4.0,0.0,4.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,32,6,1,0,0,1,1,4,0.001144321635365486,25,8,2.0
5267,aadd43c1f756c57099e0839cbec201c9531feca421d2aac730c8eec7706d9d74,73588,1,6,58.0,12.0,3.0,8147.0,1,1.0,1.0,1.0,2.0,1,1.0,1.0,1.0,6.0,0,0.0,0.0,0.0,11.0,0,0.0,0.0,0.0,4.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,-0.6100054979324341,8147,7,1,1,0,1,11,4,-0.6100054979324341,25,10,1.0
5268,aae9e622f3ed49ff8b51f1f4b0241d58838aa7c1a395c32d7cc95c57fd66538f,73589,1,4521,3.0,8.0,8.0,2.0,2,1.0,1.0,1.0,1.0,3,1.0,1.0,1.0,1.0,11,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,-0.6100054979324341,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2089,2,1,0,0,1,1,4,0.001144321635365486,15,12,0.0
5269,aaedb18219f013e1baf0112c0d7c3539d6efa2a9d7b2fa9092fa93a074151c47,73590,0,119729,90850.0,71699.0,71699.0,38354.0,1,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,0,3.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.001144321635365486,-1.4949429035186768,0.001144321635365486,0.001144321635365486,0.001144321635365486,4052,2,1,0,0,1,46,5,-1.6425217390060425,23,17,0.0
5270,ab06eca6a86c39f2fb045ffc8eba25d76c09852e70d28defa1ed13186f3379a5,73591,1,6,4077.0,4.0,33175.0,4077.0,1,3.0,1.0,1.0,2.0,1,5.0,1.0,1.0,3.0,0,27.0,0.0,0.0,27.0,0,8.0,0.0,0.0,8.0,0.001144321635365486,-1.4269895553588867,0.001144321635365486,0.001144321635365486,-1.4269895553588867,22152,3,1,0,0,1,62,7,-3.061143636703491,15,8,2.0
5271,ab1aea40c754ae24953e4f7b5b0e7237dc4d7b392f018d210ec868f61c17b3ed,73592,0,4,2.0,3.0,3.0,3.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,3787,6,1,0,0,1,6,10,-3.0622828006744385,25,9,3.0
5272,ab3c723a85dcfd0a08942b73f577617f6054db915ebdf6aaa354cbbfaf3d80ff,73593,0,1191,13681.0,28320.0,3431.0,3431.0,2,1.0,1.0,2.0,2.0,2,1.0,1.0,2.0,3.0,7,0.0,0.0,7.0,7.0,3,0.0,0.0,3.0,3.0,2.3113999366760254,0.001144321635365486,0.001144321635365486,2.3113999366760254,2.3113999366760254,48,4,1,0,0,1,1,1,0.001144321635365486,25,19,0.0
5273,ab41f8b271b61e92088b80c76b3a7f5dbe3caa25f59fc4a4441640ba6680c522,73594,0,15781,46.0,9740.0,46.0,15781.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,593,2,1,0,0,1,1,7,0.001144321635365486,12,7,0.0
5274,ab46d5edc14cca705e7f3e3fd4ca2b17b00e09033225f232a985a6a2119fcad6,73595,1,5,5.0,5.0,7.0,148.0,2,2.0,2.0,2.0,2.0,4,4.0,4.0,6.0,6.0,0,0.0,0.0,0.0,4.0,0,0.0,0.0,0.0,3.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.8603140711784363,148,5,1,0,0,1,4,3,0.8603140711784363,25,6,0.0
5275,ab4acdc82da4c8e396394cf5de92107d05056b87cb42711e5fd579a80c52bc6a,73596,0,727,6615.0,4.0,512.0,11766.0,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,2707,3,1,0,0,1,1,5,0.001144321635365486,13,10,2.0
5276,ab84a855a51aeb3694ebb79b105dafff64d7ed675d19dba57c3fc389e57e6467,73597,0,5,2.0,164732.0,5.0,2.0,2,1.0,2.0,2.0,1.0,4,1.0,4.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,0.001144321635365486,3825,3,1,0,0,1,4,3,0.8603140711784363,25,12,1.0
